           shot,       time [s],      exp.alpha,        exp.<j>, crit.alpha raw,crit.alpha diam,    crit<j> raw,   crit<j> diam,  stability raw, stability diam,    crit. n raw,   crit. n diam,         Bt [T],        Ip [MA],         beta_N,     p_tot [MW],     p_rad [MW],            H98, gas [1e22 1/s],  triangularity,    Teped [keV],neped [10^19 1m^3],            nu*,     userid/dda,
          82778,      53.923000,       2.978000,       0.853933,       4.015195,       4.066857,       1.174311,       1.190198,       1.348286,       1.365634,             20,              3,       2.614851,       2.496990,       1.689557,      16.205777,       6.536702,       0.883803,       1.111436,       0.269388,       5.592300,       0.755000,       0.534900,  pbilkova/T001
          82778,      57.125000,       3.115000,       0.833112,       3.634215,       3.938751,       0.989244,       1.079539,       1.166682,       1.264447,             30,             15,       2.615446,       2.480201,       1.243918,      15.833106,       3.472074,       0.766196,       1.087358,       0.274523,       5.943200,       0.650500,       0.769200,  pbilkova/T002
          82787,      47.670000,       2.580000,       0.638939,       4.604647,       4.586632,       1.170002,       1.165132,       1.784747,       1.777764,             10,             10,       1.997133,       1.488908,       1.574059,      11.096135,       2.371795,       0.844689,       1.901955,       0.355842,       5.038600,       0.438600,       1.833900,  pbilkova/T001
          82789,      46.069000,       3.348000,       0.852066,       4.608686,       4.841839,       1.198002,       1.261382,       1.376549,       1.446188,             15,             10,       1.995257,       1.485716,       2.104071,      12.945415,       2.032506,       0.996195,       1.029251,       0.344421,       3.605400,       0.645800,       0.605900,  pbilkova/T001
          82790,      45.969000,       8.816000,       2.073897,       5.607201,       5.950101,       1.200637,       1.281849,       0.636025,       0.674921,             15,             10,       1.995182,       1.509584,       2.850399,      16.042878,       3.231748,       1.138936,       0.563284,       0.396545,       5.121900,       0.853400,       0.519800,  pbilkova/T001
          82790,      47.470000,       4.913000,       1.109353,       5.167688,       5.802720,       1.182879,       1.347602,       1.051840,       1.181095,             20,             15,       1.993645,       1.482719,       2.166900,      15.874295,       2.998152,       0.941559,       0.554880,       0.366291,       3.738800,       0.698300,       0.584400,  pbilkova/T002
          82791,      46.019000,       3.898000,       0.959736,       5.941926,       5.828333,       1.483195,       1.454077,       1.524352,       1.495211,              7,              3,       1.994422,       1.470342,       2.757017,      16.120784,       2.939942,       1.133802,       0.565868,       0.360685,       3.641700,       0.735800,       0.496500,  pbilkova/T003
          82791,      47.620000,       3.416000,       0.810425,       5.957632,       5.827429,       1.455397,       1.423737,       1.744037,       1.705922,             15,              3,       1.993996,       1.490110,       2.281039,      16.051959,       2.893384,       1.012529,       0.556865,       0.371852,       3.359200,       0.683900,       0.550800,  pbilkova/T004
          82792,      45.919000,       4.424000,       1.104480,       4.564612,       4.948170,       1.146108,       1.249081,       1.031784,       1.118483,             20,             15,       1.992622,       1.499405,       2.264145,      13.566380,       2.432200,       1.020992,       0.545556,       0.322749,       4.016800,       0.679600,       0.607400,  pbilkova/T001
          82792,      47.019000,       4.232000,       0.980255,       5.125975,       5.333530,       1.222494,       1.276392,       1.211242,       1.260286,             15,             10,       1.991891,       1.495716,       1.983415,      13.751767,       2.600362,       0.926226,       0.539780,       0.360798,       3.991800,       0.643600,       0.715400,  pbilkova/T002
          82794,      45.819000,       8.391000,       1.649738,       4.905564,       5.468821,       1.087667,       1.218979,       0.584622,       0.651748,             20,             10,       1.991839,       1.486371,       3.149675,      16.701521,       3.406155,       1.206698,       0.523682,       0.374550,       4.675600,       0.758600,       0.605600,  pbilkova/T001
          82794,      47.570000,       4.540000,       1.015235,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,              0,              0,       1.990895,       1.494989,       2.755848,      18.352886,       3.700144,       1.079456,       0.397059,       0.388031,       4.083500,       0.727500,       0.607700,  pbilkova/T002
          82800,      45.719000,       7.110000,       1.790780,       4.371035,       4.913933,       1.077433,       1.223469,       0.614773,       0.691130,             20,             10,       1.991979,       1.674275,       2.796173,      16.648814,       3.005066,       1.212590,       0.558975,       0.284447,       3.748200,       0.884000,       0.316600,  pbilkova/T001
          82800,      46.719000,       2.649000,       0.732348,       5.922491,       4.807782,       1.672086,       1.371064,       2.235746,       1.814942,              7,              7,       1.990542,       1.699428,       2.450234,      18.298034,       3.186051,       1.045692,       0.553472,       0.265915,       3.344400,       1.000200,       0.223400,  pbilkova/T002
          82804,      47.470000,       6.239000,       1.509268,       4.835864,       5.150404,       1.142991,       1.225608,       0.775102,       0.825518,             20,             10,       2.269800,       1.696801,       2.491783,      17.584720,       4.436962,       1.070299,       0.558301,       0.372443,       5.164600,       0.764100,       0.659600,  pbilkova/T001
          82804,      49.621000,       3.867976,       1.002541,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,              0,              0,       2.268931,       1.693195,       2.062889,      17.408080,       3.007251,       0.963200,       0.546481,       0.352735,       4.125000,       0.787600,       0.491800,  pbilkova/T002
          82806,      54.973000,       2.682000,       0.709550,       4.408845,       4.513895,       1.199519,       1.230270,       1.643865,       1.683033,             15,             10,       2.644764,       2.478250,       1.176073,      16.164709,       3.142027,       0.700963,       2.912710,       0.372731,       7.916600,       0.565200,       1.408600,  pbilkova/T001
          82807,      54.223000,       3.532000,       0.817784,       3.904750,       4.262049,       0.920100,       1.015802,       1.105535,       1.206696,             30,             20,       2.639663,       2.491617,       1.247037,      17.374288,       4.729445,       0.705313,       2.825456,       0.375791,       8.026300,       0.593200,       1.291700,  pbilkova/T001
          82807,      55.574000,       2.961000,       0.568521,       4.752282,       4.361926,       1.110191,       0.986100,       1.604958,       1.473126,             15,             10,       2.648105,       2.478094,       1.351439,      16.437582,       4.717227,       0.745972,       2.756709,       0.379150,       8.122100,       0.640100,       1.146600,  pbilkova/T002
